file_name,cell_code,grid_row,grid_col,province_code,is_intersection,raw_ratio,effective_ratio,raw_ratio_sum,tile_assigned_area_km2,tile_assigned_area_ha,tile_unassigned_ratio_raw,tile_excess_ratio_raw,unidentifiable_pixels_equiv,unidentifiable_area_km2,unidentifiable_area_ha,forest_pixels_equiv,forest_area_km2,forest_area_ha,rice_field_pixels_equiv,rice_field_area_km2,rice_field_area_ha,water_pixels_equiv,water_area_km2,water_area_ha,residential_pixels_equiv,residential_area_km2,residential_area_ha
S1_5250_42_43_0306_2023_infered.png,5250,42,43,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80496.0,7.521428571428571,752.1428571428571,15824.0,1.4785714285714286,147.85714285714286
S1_5251_42_44_0306_2023_infered.png,5251,42,44,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,20.0,0.0018629490483435278,0.18629490483435276,0.0,0.0,0.0,0.0,0.0,0.0,67037.0,6.244325767690254,624.4325767690254,29564.0,2.753811283261403,275.3811283261403
S1_5252_42_45_0306_2023_infered.png,5252,42,45,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,90.0,0.008409468438538206,0.8409468438538206,0.0,0.0,0.0,0.0,0.0,0.0,44434.0,4.151848006644518,415.1848006644518,51796.0,4.839742524916944,483.9742524916944
S1_5253_42_46_0306_2023_infered.png,5253,42,46,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,19.0,0.0017753322259136213,0.17753322259136212,0.0,0.0,0.0,0.0,0.0,0.0,41001.0,3.831073504983389,383.10735049833886,55300.0,5.167151162790698,516.7151162790698
S1_5254_42_47_0306_2023_infered.png,5254,42,47,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,13929.0,1.2974508647188499,129.74508647188497,0.0,0.0,0.0,0.0,0.0,0.0,30923.0,2.8803986710963456,288.03986710963454,51769.0,4.822150464184805,482.2150464184805
S1_5255_42_48_0306_2023_infered.png,5255,42,48,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,292.0,0.027284053156146182,2.7284053156146184,0.0,0.0,0.0,0.0,0.0,0.0,33883.0,3.1659779900332223,316.5977990033222,62145.0,5.806737956810631,580.6737956810631
S1_5256_42_49_0306_2023_infered.png,5256,42,49,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,654.0,0.06110880398671096,6.110880398671096,0.0,0.0,0.0,0.0,0.0,0.0,80795.0,7.54936669435216,754.936669435216,14871.0,1.3895245016611297,138.95245016611298
S1_5257_42_50_0306_2023_infered.png,5257,42,50,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,12.0,0.0011177694290061167,0.11177694290061167,0.0,0.0,0.0,0.0,0.0,0.0,75621.0,7.043903499239296,704.3903499239296,20988.0,1.954978731331698,195.4978731331698
S1_5258_42_51_0306_2023_infered.png,5258,42,51,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84892.0,7.932184385382059,793.2184385382059,11428.0,1.0678156146179403,106.78156146179403
S1_5259_42_52_0306_2023_infered.png,5259,42,52,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89194.0,8.30819387089763,830.819387089763,7427.0,0.691806129102369,69.1806129102369
S1_5261_42_54_0306_2023_infered.png,5261,42,54,3,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2.0,0.00018687707641196015,0.018687707641196014,0.0,0.0,0.0,0.0,0.0,0.0,83898.0,7.839306478405315,783.9306478405315,12420.0,1.1605066445182723,116.05066445182723
